name,address,rating,number_of_reviews,affluence
Hangout Restaurant,"R Plaza, H.No 746, level 11, Rupayan Z (Old - 9/a), Satmasjid Road, 1209 Rd No 19, Dhaka 1205, Bangladesh",3.9,860.0,2.0
Izakaya,"Green Rawshanara Tower (Level – 9) 755, Satmasjid Road, C/A, Dhaka 1205, Bangladesh",4.5,1116.0,3.0
Kabab Village Restaurant,"6 Dhanmondi Lake Rd, Dhaka 1205, Bangladesh",4.2,473.0,2.0
Sopnil Restaurant স্বপ্নীল রেস্তোরাঁ,"Q93V+HFP, Dhaka 1215, Bangladesh",4.2,13.0,0.0
Chef Urbana Restaurant,"2, 4 Mymensingh Ln, Dhaka 1000, Bangladesh",4.3,52.0,0.0
Thai Chi Restaurant & Cafe,"Bijay Sarani Rangs Bhaban, Level 7, 117/A, Puraton Biman Bondor Sarak,Dhaka 1216, Dhaka 1216, Bangladesh",4.1,3883.0,2.0
Mama Hotel & Restaurant,"Shop No.: 3 Gawsol Azam Market, Dhaka 1205, Bangladesh",4.2,1223.0,1.0
Tongue and Tummy Restaurant,"Q92R+F87, Dhaka 1215, Bangladesh",3.9,180.0,0.0
Roosters Peri Peri-Panthapath,"57/12, Sonargon Plaza, East Rajabazar, Beside Pantopath Signal West Panthapath Shonargaon Plaza Dhaka, Dhaka 1205, Bangladesh",4.1,544.0,2.0
S'MORES CAFE & RESTAURANT,"28, 20 Road No. 2, Dhaka 1205, Bangladesh",4.0,888.0,2.0
Cheez Dhanmondi,"2nd Floor, Rangs KB Square, 736 সাতমসজিদ সড়ক, ঢাকা 1205, Bangladesh",4.3,842.0,2.0
Cilantro,"49 Satmasjid Road, Dhaka 1209, Bangladesh",4.1,0.0,2.0
The Courtyard at Park Heights,"Road No. 9, House -2, Dhaka 1205, Bangladesh",4.4,1428.0,2.0
Western Grill,"Rupayan Khan Plaza, House No-18 (New), 500/A (Old, 12th Floor, Road-7 মিরপুর সড়ক, ঢাকা 1205, Bangladesh",4.2,145.0,0.0
Uthan Cafe n Restaurant,"House-19, Ground Floor, Road No 12, Dhanmondi, Dhaka 1209, Bangladesh",4.0,552.0,2.0
Sky restaurant,"Babul Tower, 67 Kazi Nazrul Islam Avenue, Farmgate, Tejgaon, Dhaka 1215, Bangladesh",4.0,121.0,0.0
Sultan's Dine Dhanmondi,"Green Akshay Plaza 1st Floor Satmasjid Road 146/G (Old), 59 (New, ঢাকা 1209, Bangladesh",4.3,15622.0,2.0
Rainy Roof Restaurant & Café,"12th Floor, Bangladesh Textile Mills Corporation Bhaban, 7-9 Kawran Bazar Rd, Dhaka 1215, Bangladesh",4.5,185.0,0.0
Santoor Restaurant,"House no. 2, Road No 32, Mirpur Rd, Dhaka 1209, Bangladesh",4.1,1643.0,2.0
Xian Restaurant,"212 New Elephant Rd, Dhaka 1205, Bangladesh",4.0,1132.0,2.0
Green Chilli Restaurant,"A, 70 Panthapath, Dhaka 1205, Bangladesh",4.1,116.0,0.0
Spicy Ramna Restaurant,"Imperial Amin Ahmed Center House # 54 Road # 10/A, Satmasjid Road, Dhaka 1209, Bangladesh",4.2,2204.0,2.0
Xinxian Restaurant,"House no. 7, Road no. 8, Dhanmondi, Dhaka 1205, Bangladesh",4.1,3521.0,2.0
Sung Garden,"Old Eskaton, Dhaka, Bangladesh",4.1,337.0,2.0
Cookers7 Restaurant,"33, Kazi Nazrul Islam Avenue, VIP Road, Karwan Bazar, Opposite NTV & T.K Bhaban, Dhaka 1215, Bangladesh",4.3,177.0,2.0
UniCafe Restaurant & Fun,"55-2, Bir Uttam Kazi Nuruzzaman Sarak, West Panthapath, Level-2, Union Heights, beside square hospital, Dhaka 1205, Bangladesh",4.1,1370.0,2.0
Mazeda Cafe and Restaurant,"Nizam Shankar Plaza, Sat Masjid Road, Ground Floor, Dhanmondi, Dhaka 1209, Bangladesh",4.0,119.0,0.0
Royal Buffet Restaurant,"House#8/A, Road#4, Royal Palaza (5th Floor), মিরপুর সড়ক, ঢাকা 1205, Bangladesh",3.9,1695.0,2.0
ASHIANA RESTAURANT AND CONFERENCE CENTER,"94 Kazi Nazrul Islam Ave, Dhaka 1215, Bangladesh",4.1,212.0,2.0
Dream Star Cafe & Restaurant,"Road No. 12A, Dhaka 1205, Bangladesh",4.2,18.0,0.0
Ulta Voot The Restaurant,"House 36 Road No. 2, Dhaka 1205, Bangladesh",3.9,623.0,2.0
Alam Restaurant And Mini Chinese,"Nowakali Manjil, Kathal Bagan Sonargaon Road Kalabagan, 3000/5, Dhaka 1205, Bangladesh",3.9,357.0,0.0
Pizza Inn Dhanmondi,"67, Navana GH Heights, সাতমসজিদ সড়ক, ঢাকা 1209, Bangladesh",4.1,1674.0,2.0
Xindian Restaurant,"House No.55, 55/A (New), 273 (Old) Road No.: 16 (New), 27(Old, 55/1 Rd No. 27, Dhaka 1209, Bangladesh",4.0,3605.0,2.0
Cafe 5 elephant,"156 S Kamruzzaman Sharani Rd, Dhaka 1205, Bangladesh",4.1,204.0,0.0
Food Lab - Dhanmondi,"Level - 2, House - 5 Rd No 4, Dhaka 1205, Bangladesh",4.7,17.0,0.0
Dosai restaurant,"house 46, 46 Rd No. 27, Dhaka 1209, Bangladesh",4.0,38.0,0.0
Four Seasons Restaurant,"59/A, Satmasjid Road, Road No: 16(New) 27(Old Dhaka, ঢাকা 1209, Bangladesh",4.1,3179.0,2.0
Restaurant Frypan,"33/1, 33, Green mart Market, Shop: 203, গ্রীন রোড, ঢাকা 1205, Bangladesh",3.9,16.0,0.0
Golden Chimney Restaurant,"12, 1st & 2nd Floor, Sonartori Tower, Bir Uttam CR Dutta Rd, Dhaka 1000, Bangladesh",4.0,880.0,2.0
The Green Lounge,"18th Floor, Rupayan Trade Center, 114 Kazi Nazrul Islam Ave, Dhaka 1000, Bangladesh",4.3,3093.0,3.0
Restaurant,"P9RG+34M, Dhaka 1205, Bangladesh",5.0,1.0,0.0
Kostori Chiyanir Restaurant,"Q94Q+QVQ, Dhaka 1215, Bangladesh",0.0,0.0,0.0
Olivia restaurant,"Rangs KB Square, 736 Satmasjid Road, Dhaka 1205, Bangladesh",3.2,9.0,0.0
Kasturi Restaurant,"House 99 Satmasjid Road, Dhaka 1207, Bangladesh",4.3,4.0,0.0
Ozong Restaurant,"K.B. Rangs Square, 2nd Floor, 49/A Satmasjid Road, Dhanmondi, Opposite To Kakoli High School, Dhaka 1209, Bangladesh",3.8,324.0,2.0
Willow Restaurant,"49a Satmasjid Road, Dhaka 1209, Bangladesh",4.0,1.0,0.0
Khandani Voj Restaurant,"78 Green Rd, Dhaka 1215, Bangladesh",3.8,18.0,0.0
Onunishu best bangla restaurant at dhanmondi in dhaka,"P9XQ+7PV, Dhaka 1205, Bangladesh",0.0,0.0,0.0
Safe & Savory - Kebab & Restaurant,"Plot#31, Section#10, Main Road#1, Senpara Parbata Opposite of Hoper Goli, Near to BRTA, ঢাকা 1216, Bangladesh",5.0,17.0,0.0
Yum Cha District,"House 25, 2nd Floor, BFC Building, Rd No. 11, Dhaka 1213, Bangladesh",4.5,2814.0,2.0
Shuruchi Restaurant,"Fourth Floor Brac Inn, ঢাকা 1212, Bangladesh",4.5,49.0,0.0
Safe & Savory - Kebab & Restaurant,"West Shewrapara, Dhaka, Bangladesh",4.5,76.0,2.0
লং রেস্তোরা Long Restaurants,"Dhaka 1212, Bangladesh",3.8,54.0,1.0
Lucknow Dhaka,"E, 60 Kemal Ataturk Avenue, Dhaka 1213, Bangladesh",4.2,1432.0,3.0
Meat Theory,"Classic, Tower (Level 3), House, 1 Road 11, ঢাকা 1212, Bangladesh",4.4,603.0,0.0
Star Kebab & Restaurant,"House-15 Rd no. 17, Block- C, Dhaka 1213, Bangladesh",4.2,16992.0,2.0
"Tribeni Restaurant, Dhaka.","Near Nirjhor R/A Opposite Army Head Quarter, ঢাকা 1206, Bangladesh",4.2,1760.0,2.0
Takeout Banani,"Plot No. 35, Abedin Tower, 1st Floor, Road No 17, কামাল আতাতুর্ক এভিনিউ, ঢাকা 1213, Bangladesh",4.4,5433.0,2.0
Zaytun Restaurant,"Begum Rokeya Avenue, Opposite IDB Bhaban, Inside Bangladesh Air Force Museum, Agargaon, Dhaka 1207, Bangladesh",3.9,974.0,2.0
Cinnamon Restaurant,"Mohakhali, Dhaka 1212, Bangladesh",3.9,427.0,2.0
HEXA Dine - Restaurant & Café,"House: 34 (1st Floor), Green Regency, Road No: 10, Block- D, ঢাকা 1213, Bangladesh",4.3,334.0,0.0
Rok Cafe,"House- 23, Road- 10, Block- F, Dhaka 1213, Bangladesh",3.9,22.0,0.0
Jadu Bangla Restaurant,"House 10, Road, 4 Block # F, ঢাকা 1213, Bangladesh",4.1,249.0,1.0
Goong The Castle,"House no: 88, 12/B Rd No. 50, Dhaka 1212, Bangladesh",4.4,537.0,3.0
RAOWA Club Restaurant,"Q9HW+47J, Dhaka 1212, Bangladesh",4.7,22.0,0.0
Bukhara Restaurant,"17th Floor, Iqbal Center, 42 Kemal Ataturk Ave, Dhaka 1213, Bangladesh",4.2,712.0,0.0
Chows,"6 Rd No. 19/A, Dhaka 1212, Bangladesh",4.2,821.0,4.0
Ruchita Bar & Restaurant,"Mohakhali, Dhaka 1212, Bangladesh",4.0,1160.0,0.0
Flambe′ Restaurant,"Building # 06, Road # 50 Block-NW(K Dhaka, Dhaka 1212, Bangladesh",4.2,885.0,2.0
Hobnob Coffee Banani,"2nd Floor, Taneem Square, 158/E Kemal Ataturk Ave, Dhaka 1213, Bangladesh",4.3,215.0,0.0
Tarka,"Level 8, House 1/H (ANZ Huq Eleven Square, রোড ১১, Dhaka 1212, Bangladesh",4.0,1785.0,2.0
Kazi Hotel and Restaurant,"East Kazipara Bus Stand, Kazipara Madrasah Road, ঢাকা 1216, Bangladesh",4.1,312.0,1.0
Hungry Restaurant,"Dcc-7, Dhaka 1206, Bangladesh",3.7,384.0,2.0
Sajna Restaurant,"House 14 Rd No. 11, Dhaka 1213, Bangladesh",4.1,1825.0,2.0
TOKYO KITCHEN,"House 1 Rd No. 54/A, Dhaka 1212, Bangladesh",4.2,750.0,2.0
ICHI,"House No 32, Level- 2, Blok- G, Rd No. 11, Dhaka 1213, Bangladesh",4.0,273.0,3.0
QD's,"House 1 রোড নং ১১, Dhaka 1212, Bangladesh",4.3,28.0,0.0
Pan Tao Thai Cuisine,"House No 42, Block- E, Road No 12, Banani, Dhaka 1212, Bangladesh",4.0,642.0,0.0
Attin Arabian Restaurant,"Rd No 27, Dhaka 1212, Bangladesh",4.3,96.0,0.0
Jatra Biroti Restaurant,"60 Kemal Ataturk Ave, Dhaka 1212, Bangladesh",4.2,2267.0,3.0
Spicy Fast Food & Restaurant,"570 Begum Rokeya Avenue, Dhaka, Bangladesh",4.1,27.0,0.0
Turkish Bazaar & Restaurant,"House 48/E, Rd No 13C, Dhaka 1213, Bangladesh",4.2,810.0,2.0
Skyline Restaurant and Party Center,"12th Floor Raowa Convention hall VIP Road, Bypass, Dhaka 1206, Bangladesh",4.3,151.0,0.0
Tempt-Asia Restaurant,"Chandiwala Mansion, House 32 Rd No. 11, Dhaka 1212, Bangladesh",4.3,68.0,0.0
Thai Garden Chinese & Thai Restaurant,"23 North Kafrul 2nd &, 3rd floor, 2nd & 3rd Floors Kachukhet Rd, Dhaka 1206, Bangladesh",4.0,878.0,2.0
Attin Arabian Restaurant আত্তীন এরাবিয়ান রেস্তোরাঁ,"House# 9, Road# 27, Block# K, ঢাকা 1213, Bangladesh",4.3,29.0,0.0
Chui Jhal,"Q9QG+X57, Dhaka, Bangladesh",3.9,62.0,0.0
"Cheong Shing Restaurant, Dhaka.","Bangladesh, Dhaka, Rd No. 19/A, Block-E邮政编码: 1213",4.2,401.0,3.0
Aaheli Kabab,"Ni Tower, Block-E, Road-10, Plot-011213, Enamul Hoq Chowdhury Road, ঢাকা 1213, Bangladesh",4.1,430.0,0.0
Wedding Food Restaurant,"Level 03, 100 Rd No. 11, Dhaka 1213, Bangladesh",3.9,36.0,0.0
Sky Dine Rooftop Restaurant,"Rd No 4, Dhaka 1212, Bangladesh",4.1,17.0,0.0
Mainus Zero Restaurant,"520, Rd, Shameem Sharani, Dhaka, Bangladesh",0.0,0.0,0.0
FoodPlace Restaurant,"72/1 Kachukhet Rd., Dhaka, Bangladesh",5.0,3.0,0.0
Tea Stall Restaurant,"House no: 48, Toad no: 13/C, ঢাকা 1212, Bangladesh",4.3,89.0,0.0
Ritaj Restaurant Hyderabadi,"QCR4+99F, Dhaka 1212, Bangladesh",4.1,12.0,0.0
Khabar Dabar Restaurant,"44 Mohakhali Bazar Rd, Dhaka 1212, Bangladesh",3.8,879.0,2.0
Prince Kabab & Chinese,"House 102, 8 Dhaka - Mymensingh Hwy, Dhaka 1213, Bangladesh",3.8,202.0,0.0
Taste of Lanka,"Rangs Pearl, Level 7, House: 76, Road: 12, Block: E Dhaka, Dhaka 1212, Bangladesh",4.2,249.0,3.0
Bismillah Hotel And Restaurant,"Q9XJ+VXF, Dhaka, Bangladesh",4.3,18.0,0.0
Rooftop Restaurant,"Dhaka, Bangladesh",3.7,82.0,0.0
Red Chilli Pepper Restaurant,"6th Floor, House, # 6 Rd No. 50, Dhaka 1212, Bangladesh",5.0,6.0,0.0
IBIZA,"Block D, House 71 Rd No. 11, Dhaka 1212, Bangladesh",4.0,55.0,0.0
Shaheen Restaurant,"Q9HQ+JJ5, Dhaka, Bangladesh",0.0,0.0,0.0
Baharia Restaurant,"88 Rd No 13A, Dhaka 1213, Bangladesh",4.8,4.0,0.0
Oriental Hotel and Restaurant,"QCJ4+452, Dhaka 1212, Bangladesh",4.1,113.0,0.0
Spicy Fast Food & Restaurant,"199-1/A, Old Kachukhet Rd, Dhaka 1206, Bangladesh",4.0,242.0,0.0
Golden Park Chinese Restaurant,"R94C+MMG, Dhaka 1216, Bangladesh",3.7,211.0,0.0
Bikrampur Hotel & Restaurant Sujon Mama,"R-2, Gawsul Azam Market, Dhaka 1205, Bangladesh",4.5,19.0,0.0
Shader Bahar Hotel & Restaurant,"17 Pilkhana Rd, Dhaka 1205, Bangladesh",3.9,34.0,0.0
Sultani Vojj Restaurant,"P9JP+WCC, Dhaka 1205, Bangladesh",3.7,197.0,2.0
Kureghor Restaurant,"Lalbagh Rd, Dhaka 1205, Bangladesh",0.0,0.0,0.0
La Shani Restaurant,"62/63 City Corporation Market, 69 নীলক্ষেত রোড, ঢাকা 1205, Bangladesh",0.0,0.0,0.0
Shadisa's Impasto,"বেড়িবাঁধ সড়ক, Dhaka 1211, Bangladesh",4.6,28.0,0.0
Food Folio,"ছাতা মসজিদ রোড, Dhaka, Bangladesh",4.5,18.0,0.0
Hotel & Restaurant,"Road, Hazaribagh, Dhaka 1207, Bangladesh",4.0,24.0,0.0
LA-CHHANI Restaurant,"P9JP+W95, Dhaka 1205, Bangladesh",2.2,6.0,0.0
Choruivati Restaurant,"333, 2nd Floor In MIddle Of National Bank & Trust Bank, S J Jahanara Imam Sharani, Dhaka 1205, Bangladesh",3.8,154.0,0.0
Darling Point Restaurant 2,"188/1, 1205 গনকটুলি রোড, ঢাকা 1205, Bangladesh",2.5,2.0,0.0
রাজা,"Rd 15, Dhaka, Bangladesh",5.0,1.0,0.0
New Lobongo Restaurant,"In Front Of New Market Aiyub Ali Colony, Dhaka 1205, Bangladesh",4.0,2.0,0.0
Mezbaan Restaurant,"jawchar bazar, Hazaribagh Rd, Dhaka, Bangladesh",3.7,65.0,0.0
Shahjalal Restaurant,"Adjacent to Alinagar Chowrasta, Nobinagar Road, Kamrangirchor, Dhaka 1211, Bangladesh",3.8,5.0,0.0
Khichuri Bari Online Restaurant,"Azimpur Rd, Palasi 1205, Bangladesh",5.0,1.0,0.0
Adda Restaurant Keraniganj,"Nekrojbag Highway Road, কেরানীগঞ্জ 1310, Bangladesh",4.1,145.0,0.0
Small Hotel and Restaurant,"New Paltan Line, ঢাকা 1205, Bangladesh",3.3,6.0,0.0
Parban Restaurant,"44/1, Rahim Square, 4th Floor, New Market City Complex, New Market, নিউ মার্কেটের পিছনের রাস্তা, Dhaka 1205, Bangladesh",3.6,116.0,2.0
Kc Restaurant,"Unnamed Road, ঢাকা, Bangladesh",3.8,10.0,2.0
Sourov Hotel And Restaurant,"P9CG+934, Dhaka 1211, Bangladesh",0.0,0.0,0.0
Vorta Vaji Restaurent,"307 S J Jahanara Imam Sharani, Dhaka 1205, Bangladesh",4.1,543.0,2.0
Chandpur Hotel & Restaurant,"Rasulpur Main Road, Kamrangirchar, Bridge Market, Dhaka 1211, Bangladesh",5.0,1.0,0.0
Cafe Green Hotel & Restaurant,"171, Natun Paltan Line, Azampur, Dhaka 1205, Bangladesh",3.4,5.0,0.0
Black Diamond Chinese & Fast Food Restaurant,"1, 2 Lalbagh Rd, Dhaka 1211, Bangladesh",4.2,64.0,0.0
New Popular Hotel & Restaurant,"361, Elephant Road, Dhaka 1205, Bangladesh",3.2,9.0,0.0
Bhai Bhai Hotel & Restaurant,"Nayagaon, Kamrangirchar, Dhaka 1211, Bangladesh",0.0,0.0,0.0
Ritu Moni Hotel & Restaurant,"Noyagaon, ঢাকা 1211, Bangladesh",3.0,2.0,0.0
Chayanir Shwarma and Restaurant,"Science Lab Over Bridge, Dhaka 1205, Bangladesh",3.9,142.0,0.0
Bismillah Hotel & Restaurant,"Hazrat Nagar, Jawlahati, Dhaka 1211, Bangladesh",2.9,7.0,0.0
Green Food Sweet And Restaurant,"55, City Corporation Market, Nilkhet, Dhaka 1205, Bangladesh",4.5,4.0,0.0
Bappi Restaurant Hotel,"House No 521, Road no 8, East Rasulpur, Dhaka 1211, Bangladesh",5.0,1.0,0.0
Molla Hotel And Restaurant,"210 Hazaribagh Rd, Dhaka 1209, Bangladesh",0.0,0.0,0.0
Sunami Restaurant,"25/1, Dhaka 1209, Bangladesh",3.8,1496.0,2.0
Guddu Dhakaiya cafe & restaurant,"25 Zigatala Rd, Dhaka 1205, Bangladesh",0.0,0.0,0.0
Bhorta Bhaji Restaurant.,"Khadiza Plaza, 307 S J Jahanara Imam Sharani, Dhaka 1205, Bangladesh",4.8,4.0,0.0
Mouri Restaurant & Catering,"P9CQ+C96, Dhaka 1205, Bangladesh",3.1,8.0,0.0
Orbit Restaurant & catering services.,"7/8. Banarasi sari market. Avenue A, Block A মিরপুর ১০ নং গোলচত্বর, ঢাকা 1216, Bangladesh",4.8,17.0,0.0
Green View Live Kitchen,"Cantonment, Dhaka, Bangladesh",5.0,19.0,0.0
Mexipan Restaurant (মেক্সিপ্যান),"Sagufta, Beside Mirpur DOHS Gate 01, ঢাকা, Bangladesh",4.2,50.0,0.0
Eurosia Restaurant | Best Restaurant in Dhaka,"Cantonment, Dhaka, Bangladesh",4.0,342.0,2.0
Grand Masala Hotel & Restaurant,"R99C+3WG, Dhaka 1216, Bangladesh",4.2,190.0,0.0
Chives fast food and restaurant,"Dhaka 1216, Bangladesh",0.0,0.0,0.0
Bay Kitchen And Restaurant,"Dhaka Wetland, ঢাকা, Bangladesh",4.9,7.0,0.0
KInship Restaurant,"21 21/5, Dhaka 1216, Bangladesh",1.5,2.0,0.0
Bottola dinning out & food palace restaurent,"Matikata Rd, Dhaka, Bangladesh",0.0,0.0,0.0
100 Miles - ECB Chattor,"R9FV+7GJ, Dhaka, Bangladesh",4.4,230.0,1.0
Panshi Restaurant Mirpur,"Mirpur DOHS 1 no gate, TN Plaza, সাগুফতা নতুন রোড, ঢাকা, Bangladesh",4.5,4.0,0.0
Hazrat Shahjalal Restaurant,"Section-11, Block-E, House-6, Lane-1, Adarsha Nagar, Mirpur, Dhaka 1216, Bangladesh",3.9,21.0,0.0
Rich Cafe,"3 Matikata Rd, Dhaka 1206, Bangladesh",4.0,4.0,0.0
Rabbani Hotel,"Plot# 55, Avenue# 1, Block# B মিরপুর ১০ নং গোলচত্বর, ঢাকা 1216, Bangladesh",4.1,6204.0,2.0
B.J. Cafe & Restaurant...Party Center,"161, 1/C, 1206 Matikata Rd, Dhaka, Bangladesh",3.8,394.0,2.0
Bangla Hotel and Restaurant,"R99W+4W9, Dhaka, Bangladesh",0.0,0.0,0.0
Junket (Restaurant),"Mirpur DOHS Commercial complex, Rd Number 9, Dhaka, Bangladesh",3.9,36.0,0.0
Madina Hotel and Restaurant,"12e Rd No. 3, Dhaka 1216, Bangladesh",0.0,0.0,0.0
Bhai Bhai Hotel And Restaurant,"167, North Vashantek Matikata Bazar, Dhaka Cantt., Matikata, Dhaka 1206, Bangladesh",4.3,11.0,0.0
Ahar Restaurant,"Shop- 2 Road- 1, Bauniabadh, Pallabi, ঢাকা 1216, Bangladesh",4.4,5.0,0.0
Appayon Hotel & Restaurant,"Block # to, Road # 06, House # 167, Pallabi, ঢাকা 1216, Bangladesh",5.0,1.0,0.0
Amirs Chinese Restaurant,"কসাইবাড়ি রেলগেইট, Dhaka, Bangladesh",5.0,1.0,0.0
little KOREA restaurant,"Matikata Rd, Dhaka 1216, Bangladesh",4.5,2.0,0.0
Barisal Ghorwa Hotel & Restaurant,"Kalshi Rd, Dhaka 1216, Bangladesh",0.0,0.0,0.0
BurgerBoy Bangladesh,"House no. 104, Road no. 21, Block C/Dho Section 12, Pallabi, ঢাকা 1216, Bangladesh",5.0,4.0,0.0
Smarticus Restaurant,"House # 11, Block # A Lane No. 5, Dhaka 1216, Bangladesh",4.3,132.0,0.0
Delicious Restaurant,"House 1 Rd No. 7, Dhaka 1207, Bangladesh",4.2,204.0,2.0
KFCR (king Food Corner & Restaurant),"ECB Circle (High Dream Builders & Developers), ঢাকা, Bangladesh",3.8,153.0,0.0
Pallabi Hotel And Restaurant,"Block-C, Dhaka 1216, Bangladesh",3.0,2.0,0.0
Hot Plate Pallabi,"Rd No. 20, Dhaka 1216, Bangladesh",4.0,1192.0,0.0
"Celebrate Cafe & Restaurant (Pallabi, Mirpur)","House 191 রোড নং ১০, Dhaka 1216, Bangladesh",4.2,517.0,2.0
Green Chili Restaurant,"Ave No. 1, Dhaka 1216, Bangladesh",4.5,6.0,0.0
2 Star Restaurant টু স্টার রেস্টুরেন্ট,"Plot #17 Road #2 (Kalshi Road) Block #E, Somprosarito Rupnagar (R/A) section #12, ঢাকা 1216, Bangladesh",0.0,0.0,0.0
Popeyes Plus Restaurant,"Adjacent to Mirpur D.O.H.S Check Post, Sagufta/Ali-Nagar, Dhaka 1216, Bangladesh",3.5,118.0,0.0
Xinxian Restaurant Mirpur 01,"VTCB Tower, 03 Main Road, Mirpur New Market Mirpur 01, ঢাকা 1216, Bangladesh",5.0,1.0,0.0
Al Mashriq Restaurant,"House 2,Road 14,Block -D, ঢাকা 1216, Bangladesh",5.0,1.0,0.0
Green Garden Food & kebab Mini Chinese Restaurant,"162 Ave No. 1, Dhaka 1216, Bangladesh",4.0,1.0,0.0
Upovog Kabab and Restaurant,"Mirpur 12, Shagufta New Rd, Dhaka 1216, Bangladesh",3.7,31.0,0.0
TOM-YUM RESTAURANT,"Block- C, House- 4 Rd Number 21, Dhaka, Bangladesh",0.0,0.0,0.0
Xinxian Restaurant- Mirpur 10,"Plot-11 Rd No. 8, Dhaka 1216, Bangladesh",4.0,2476.0,3.0
Farooq Restaurant & Steak House,"Rd No. 20, Dhaka 1216, Bangladesh",3.7,119.0,0.0
Etikotha Restaurant & BBQ,"Shagufta New Rd, Dhaka, Bangladesh",3.6,332.0,2.0
Astha Restaurant,"11 Rd No. 8, Dhaka 1216, Bangladesh",4.0,2.0,0.0
Bay Leaf Restaurant,"House 2, Road No 5 Block – A, Dhaka 1216, Bangladesh",3.7,950.0,2.0
CSD TESS Restaurant,"House # 321/5 , Road # 05, ঢাকা, Bangladesh",5.0,1.0,0.0
Nehal Hotel & Restaurant Mirpur,"10/C 20/12 Mirpur Dhaka, ঢাকা 1216, Bangladesh",4.3,4.0,0.0
Grand Darbar Restaurant,"26 Hatkhola Rd, Dhaka 1214, Bangladesh",4.0,670.0,2.0
Spice & Herbs Restaurant,"90/91 SH Plaza, 1st Floor, Nazimuddin Road, Dhaka 1100, Bangladesh",4.1,163.0,2.0
Sultan Restaurant,"Hatkhola Road, Dhaka, Bangladesh",3.9,25.0,0.0
Gharona Hotel & Restaurant,"Toyenbee Rd, Dhaka, Bangladesh",4.2,41.0,0.0
Grand Area Restaurant,"Malek Garden, 61 Shotish Sharkar Road, Dhaka 1204, Bangladesh",3.9,143.0,1.0
Deshbandhu Sweetmeat and Restaurant,"Fazli Rabbi Rd, Dhaka, Bangladesh",4.1,413.0,1.0
The Rajdhani Hotel & Restaurant,"65, Bongobondhu Avenue, Gulistan, Dhaka 1000, Bangladesh",3.9,912.0,2.0
Hotel Super Ltd Restaurant,"Jatrabari Gulistan Flyover, Dhaka 1205, Bangladesh",4.2,1184.0,2.0
One Star Hotel & Restaurant,"54, 55 Kazi Alauddin Rd, Dhaka 1000, Bangladesh",4.0,611.0,2.0
Dream20 Restaurant & Convention center,"PC49+9XJ, Dhaka, Bangladesh",3.9,587.0,2.0
Bistro 53,"Level-3, Modern Mansion, 53 Motijheel Road, Dhaka 1000, Bangladesh",4.1,182.0,2.0
Tune & Bite Music Cafe,"9 Rankin St, Dhaka, Bangladesh",4.2,875.0,0.0
Almas Restaurant,"5/Kha, Kayettuly Lane, Dhaka, ঢাকা 1000, Bangladesh",1.6,9.0,0.0
Grand Area RESTAURANT,"PC4C+82F, Dhaka, Bangladesh",4.3,18.0,0.0
Jhaalmukh Restaurant Ltd.,"Office 47, Dilkusha C/A, 7th Floor, Motijheel, Dhaka 1000, Bangladesh",3.9,287.0,3.0
Holiday Park Thai & Chinese Restaurant,"55/2, Shoshi Vuson Chaterjee Lane Dhupkhola, Dhaka 1204, Bangladesh",3.9,420.0,2.0
Cafe Mawla Sweets and Restaurant,"9/A Toyenbee Circular Rd, Dhaka 1000, Bangladesh",3.8,373.0,1.0
Irani Kebab & Sea Food,"26 Tipu Sultan Rd, Dhaka, Bangladesh",3.9,24.0,0.0
Nagar Bhaban Restaurant,"PCF5+J96, Dhaka, Bangladesh",4.0,1.0,0.0
Khandaker Hotel And Sky View Restaurant,"Kaptan Bazaar, Dhaka, Bangladesh",4.0,261.0,2.0
Hirajheel Hotel,"BCIC Sadan, 22 Toyenbee Rd, Dhaka 1000, Bangladesh",4.1,5626.0,2.0
Rosebud Cafe And Restaurant,"PC6F+J6W, Dhaka, Bangladesh",3.9,9.0,0.0
Lily Park Thai and Chinese Restaurant,"29/4 K.M. Das Lane, Hatkhola Road,Dhaka, Dhaka 1203, Bangladesh",3.9,152.0,2.0
Cafe City Restaurant,"Tikatuli, Dhaka 1203, Bangladesh",4.8,4.0,0.0
Rose garden restaurant,"30 Dinanath Sen Road, Dhaka 1204, Bangladesh",2.3,3.0,0.0
Hotel Arafat & Restaurant,"146 Nawabpur Rd, Dhaka, Bangladesh",4.0,8.0,0.0
Gopal's Restaurant,"79, PC7F+P5G, Dhaka, Bangladesh",4.8,5.0,0.0
Macca Restaurant,"PCCH+RGX, Dhaka, Bangladesh",5.0,1.0,0.0
Golden Park Chinese Restaurant & Party Center,"87 Nazimuddin Rd, Dhaka, Bangladesh",4.3,11.0,0.0
manin plus chinese restaurant,"61 Nazimuddin Rd, Dhaka, Bangladesh",3.8,69.0,0.0
Rabbania Hotel and Restaurant,"12/A Dilkusha, Dhaka 1000, Bangladesh",3.5,2.0,0.0
Darbar a Moghol Restaurent,"PCF4+C4W, Dhaka, Bangladesh",0.0,0.0,0.0
Penang Restaurant,"Medical More, 19 Bakshi Bazar Road, Dhaka 1100, Bangladesh",3.7,579.0,2.0
Twisted Recipe,"H#1-A Rd#18, Dhaka 1229, Bangladesh",4.0,254.0,2.0
Olea,"Le Méridien Dhaka 79/A Commercial Area Dhaka, Dhaka 1229, Bangladesh",4.2,67.0,0.0
